Wavelength (nm),Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,Band 8,Band 9,Reflectance_spct
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240633487701416
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241646900773048
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242325559258461
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242243513464928
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242653429508209
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242970794439316
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243186518549919
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243481203913689
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243554756045341
1020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243903443217278
1021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244465336203575
1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244712486863136
1023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244855895638466
1024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245047971606255
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245596870779991
1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245932295918465
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246157959103584
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246175110340118
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24720261991024
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247419506311417
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247683703899384
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247433826327324
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247854560613632
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248168796300888
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248444810509682
1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248729929327965
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249147802591324
1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249631837010384
1039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249916076660156
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250319540500641
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250698834657669
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250837832689285
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251106232404709
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251123011112213
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25160750746727
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252213954925537
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25225692987442
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252781867980957
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253162682056427
1050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253567665815353
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253677904605865
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25410121679306
1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254352062940598
1054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254600316286087
1055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254842102527618
1056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255269885063171
1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255851030349731
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256012141704559
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255855679512024
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256142050027847
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25591367483139
1062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25601652264595
1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256412953138351
1064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257045358419418
1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257733196020126
1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259006679058075
1067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259333521127701
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259411633014679
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259635508060455
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259498953819275
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259693473577499
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260043948888779
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260262787342072
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26040330529213
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260556012392044
1076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260271370410919
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260491520166397
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261446923017502
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261990666389465
1080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262823194265366
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262936949729919
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262778073549271
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262869447469711
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26314502954483
1085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263184696435928
1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263457357883453
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263962686061859
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264478147029877
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265461474657059
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265848249197006
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265834987163544
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266069829463959
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266455739736557
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266766428947449
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266739845275879
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266963064670563
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267559826374054
1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267935454845428
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268237382173538
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268518954515457
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268919110298157
1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269068986177444
1103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269419819116592
1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269852697849274
1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270032674074173
1106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270462900400162
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27068954706192
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270439267158508
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270658671855927
1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27149099111557
1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271741688251495
1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271588742733002
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271608620882034
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271584659814835
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271647423505783
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271800011396408
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272138774394989
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272683590650558
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273532956838608
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273787885904312
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274141848087311
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27445313334465
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273596733808517
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274220556020737
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27651971578598
1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276877492666245
1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277356117963791
1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277792930603027
1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278025299310684
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27850604057312
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279390543699265
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279861390590668
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279926896095276
1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.279899656772614
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27985143661499
1136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280052691698074
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27992770075798
1138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280274957418442
1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280406326055527
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281153678894043
1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28150287270546
1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281305879354477
1143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281767934560776
1144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281766504049301
1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281964421272278
1146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282612323760986
1147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282817721366882
1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283240258693695
1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283352553844452
1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28289058804512
1151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283064812421799
1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283388406038284
1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283520400524139
1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283618479967117
1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284115523099899
1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284472763538361
1157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284663140773773
1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285210222005844
1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285668969154358
1160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286076992750168
1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286531537771225
1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286846101284027
1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286938965320587
1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287057518959045
1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287176430225372
1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287316739559174
1167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287391781806946
1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287679255008698
1169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287971168756485
1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288409501314163
1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289079248905182
1172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289403915405273
1173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289745837450027
1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29014003276825
1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290059626102448
1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290197819471359
1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290334492921829
1178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290135741233826
1179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290550351142883
1180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290992140769959
1181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291224002838135
1182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29157543182373
1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291825145483017
1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291926801204681
1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292187005281448
1186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292501479387283
1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292840868234634
1188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293284505605698
1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293615818023682
1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293767511844635
1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294125378131866
1192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294681668281555
1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294943302869797
1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295094937086105
1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29549914598465
1196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295542597770691
1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295908480882645
1198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296065032482147
1199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296413838863373
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296561509370804
1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296767055988312
1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296898931264877
1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297350317239761
1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297802448272705
1205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298196166753769
1206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298480957746506
1207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298660486936569
1208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298996716737747
1209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29964604973793
1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300036728382111
1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300397783517838
1212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300747990608215
1213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300931841135025
1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301215827465057
1215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301642626523972
1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302007645368576
1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302492141723633
1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302935540676117
1219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30336120724678
1220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303872138261795
1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304141819477081
1222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304419100284576
1223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304969102144241
1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305246919393539
1225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305356472730637
1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30554410815239
1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305854052305222
1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306190341711044
1229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306445956230164
1230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306845635175705
1231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307216435670853
1232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30748263001442
1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30788379907608
1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30835497379303
1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308685600757599
1236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30905681848526
1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309425413608551
1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31007918715477
1239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310315877199173
1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310682564973831
1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311161458492279
1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311517089605331
1243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312160700559616
1244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312603801488876
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312913596630096
1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313102096319199
1247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313305407762527
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313499689102173
1249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313746750354767
1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314190745353699
1251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314951658248901
1252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315440386533737
1253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315875589847565
1254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316312521696091
1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316791594028473
1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316931247711182
1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317067623138428
1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317372620105743
1259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317577481269836
1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317951411008835
1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318533807992935
1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31906920671463
1263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319476872682571
1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319960922002792
1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320434302091599
1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320624172687531
1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.320838779211044
1268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321110010147095
1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321227699518204
1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321383953094482
1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321516931056976
1272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32201424241066
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322676658630371
1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323224067687988
1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32366868853569
1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240846991539
1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324436664581299
1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324644565582275
1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324908316135406
1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325157552957535
1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325589627027512
1282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326021492481232
1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326338678598404
1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326834797859192
1285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327235788106918
1286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327565163373947
1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328080594539642
1288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328353136777878
1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328664571046829
1290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329158276319504
1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329371511936188
1292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329695016145706
1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330031007528305
1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330396354198456
1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330689489841461
1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331111609935761
1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331448942422867
1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331851094961166
1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332210570573807
1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332515627145767
1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332791328430176
1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33308869600296
1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333324879407883
1304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333671301603317
1305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334078818559647
1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334250628948212
